time	alt
1996-09-06T18:35:30.121	8803.52158399999
1996-09-06T18:35:30.487	8800.81144799999
1996-09-06T18:35:30.787	8798.627552
1996-09-06T18:35:31.154	8795.91741599999
1996-09-06T18:35:31.454	8793.70720799999
1996-09-06T18:35:31.821	8790.997072
1996-09-06T18:35:32.121	8788.813176
1996-09-06T18:35:32.487	8786.10303999999
1996-09-06T18:35:32.787	8783.89283199999
1996-09-06T18:35:33.154	8781.209008
1996-09-06T18:35:33.454	8778.99879999999
1996-09-06T18:35:33.821	8776.28866399999
1996-09-06T18:35:34.121	8774.07845600001
1996-09-06T18:35:34.487	8771.39463199999
1996-09-06T18:35:34.787	8769.184424
1996-09-06T18:35:35.154	8766.50059999999
1996-09-06T18:35:35.454	8764.290392
1996-09-06T18:35:35.821	8761.58025599999
1996-09-06T18:35:36.121	8759.370048
1996-09-06T18:35:36.487	8756.68622399999
1996-09-06T18:35:36.787	8754.47601600002
1996-09-06T18:35:37.154	8751.76588
1996-09-06T18:35:37.454	8749.58198400001
1996-09-06T18:35:37.821	8746.871848
1996-09-06T18:35:38.121	8744.66164000001
1996-09-06T18:35:38.487	8741.97781600001
1996-09-06T18:35:38.787	8739.767608
1996-09-06T18:35:39.154	8737.057472
1996-09-06T18:35:39.454	8734.873576
1996-09-06T18:35:39.821	8732.16344
1996-09-06T18:35:40.121	8729.95323199999
1996-09-06T18:35:40.487	8727.26940800001
1996-09-06T18:35:40.787	8725.05919999999
1996-09-06T18:35:41.154	8722.349064
1996-09-06T18:35:41.454	8720.138856
1996-09-06T18:35:41.821	8717.45503199999
1996-09-06T18:35:42.121	8715.244824
1996-09-06T18:35:42.487	8712.56100000001
1996-09-06T18:35:42.787	8710.350792
1996-09-06T18:35:43.154	8707.64065600001
1996-09-06T18:35:43.454	8705.43044800001
1996-09-06T18:35:43.821	8702.746624
1996-09-06T18:35:44.121	8700.53641600001
1996-09-06T18:35:44.487	8697.85259199999
1996-09-06T18:35:44.787	8695.64238400001
1996-09-06T18:35:45.154	8692.93224799999
1996-09-06T18:35:45.454	8690.748352
1996-09-06T18:35:45.821	8688.038216
1996-09-06T18:35:46.121	8685.82800799999
1996-09-06T18:35:46.487	8683.14418399999
1996-09-06T18:35:46.787	8680.93397600001
1996-09-06T18:35:47.154	8678.22384
1996-09-06T18:35:47.454	8676.039944
1996-09-06T18:35:47.821	8673.32980800001
1996-09-06T18:35:48.121	8671.11959999999
1996-09-06T18:35:48.487	8668.43577599999
1996-09-06T18:35:48.787	8666.22556800001
1996-09-06T18:35:49.154	8663.541744
1996-09-06T18:35:49.454	8661.33153600001
1996-09-06T18:35:49.821	8658.6214
1996-09-06T18:35:50.121	8656.41119200001
1996-09-06T18:35:50.487	8653.72736800001
1996-09-06T18:35:50.787	8651.51716000001
1996-09-06T18:35:51.154	8648.83333599999
1996-09-06T18:35:51.454	8646.62312800001
1996-09-06T18:35:51.821	8643.91299200001
1996-09-06T18:35:52.121	8641.72909599999
1996-09-06T18:35:52.487	8639.01896
1996-09-06T18:35:52.787	8636.83506400001
1996-09-06T18:35:53.154	8634.124928
1996-09-06T18:35:53.454	8631.91472
1996-09-06T18:35:53.821	8629.23089600001
1996-09-06T18:35:54.121	8627.02068799999
1996-09-06T18:35:54.487	8624.336864
1996-09-06T18:35:54.787	8622.12665599999
1996-09-06T18:35:55.154	8619.41651999999
1996-09-06T18:35:55.454	8617.20631200001
1996-09-06T18:35:55.821	8614.52248799999
1996-09-06T18:35:56.121	8612.31227999999
1996-09-06T18:35:56.487	8609.62845599999
1996-09-06T18:35:56.787	8607.41824799999
1996-09-06T18:35:57.154	8604.73442400001
1996-09-06T18:35:57.454	8602.52421600001
1996-09-06T18:35:57.821	8599.81408000001
1996-09-06T18:35:58.121	8597.60387199999
1996-09-06T18:35:58.487	8594.92004799999
1996-09-06T18:35:58.787	8592.70984
1996-09-06T18:35:59.154	8590.026016
1996-09-06T18:35:59.454	8587.81580799999
1996-09-06T18:35:59.821	8585.13198399999
1996-09-06T18:36:00.121	8582.92177599999
1996-09-06T18:36:00.487	8580.23795200001
1996-09-06T18:36:00.787	8578.02774399999
1996-09-06T18:36:01.154	8575.317608
1996-09-06T18:36:01.454	8573.133712
1996-09-06T18:36:01.821	8570.42357599999
1996-09-06T18:36:02.121	8568.213368
1996-09-06T18:36:02.487	8565.52954400001
1996-09-06T18:36:02.787	8563.319336
1996-09-06T18:36:03.154	8560.635512
1996-09-06T18:36:03.454	8558.425304
1996-09-06T18:36:03.821	8555.74148
1996-09-06T18:36:04.121	8553.53127200001
1996-09-06T18:36:04.487	8550.84744800001
1996-09-06T18:36:04.787	8548.63723999999
1996-09-06T18:36:05.154	8545.92710400001
1996-09-06T18:36:05.454	8543.74320799999
1996-09-06T18:36:05.821	8541.033072
1996-09-06T18:36:06.121	8538.822864
1996-09-06T18:36:06.487	8536.13904
1996-09-06T18:36:06.787	8533.928832
1996-09-06T18:36:07.154	8531.24500800001
1996-09-06T18:36:07.454	8529.03480000001
1996-09-06T18:36:07.821	8526.35097599999
1996-09-06T18:36:08.121	8524.14076800001
1996-09-06T18:36:08.487	8521.45694400001
1996-09-06T18:36:08.787	8519.24673600001
1996-09-06T18:36:09.154	8516.53660000001
1996-09-06T18:36:09.454	8514.35270400001
1996-09-06T18:36:09.821	8511.642568
1996-09-06T18:36:10.121	8509.43236
1996-09-06T18:36:10.487	8506.748536
1996-09-06T18:36:10.787	8504.56464
1996-09-06T18:36:11.154	8501.85450400001
1996-09-06T18:36:11.454	8499.64429600001
1996-09-06T18:36:11.821	8496.960472
1996-09-06T18:36:12.121	8494.75026400001
1996-09-06T18:36:12.487	8492.06644
1996-09-06T18:36:12.787	8489.85623200001
1996-09-06T18:36:13.154	8487.17240800001
1996-09-06T18:36:13.454	8484.96219999999
