2021-06-07T15:03:26.497	-52.4323	9.26068	-58.2978	78.9528	-89385.4	-83190.2	-25748.6
2021-06-07T15:03:27.497	-52.5752	9.08201	-58.3973	79.1005	-89372.7	-83177.5	-25744.6
2021-06-07T15:03:28.497	-52.6848	9.07489	-58.3471	79.1355	-89360	-83164.7	-25740.6
2021-06-07T15:03:29.497	-52.6107	8.92916	-58.4172	79.1213	-89347.3	-83151.9	-25736.5
2021-06-07T15:03:30.497	-52.6827	9.02966	-58.3671	79.1436	-89334.6	-83139.1	-25732.5
2021-06-07T15:03:31.497	-52.5455	9.04668	-58.5174	79.1653	-89321.9	-83126.3	-25728.5
2021-06-07T15:03:32.497	-52.5965	9.07195	-58.5273	79.2094	-89309.2	-83113.6	-25724.5
2021-06-07T15:03:33.497	-52.5819	9.01591	-58.4873	79.1638	-89296.5	-83100.8	-25720.5
2021-06-07T15:03:34.497	-52.595	8.95472	-58.4172	79.1138	-89283.8	-83088	-25716.4
2021-06-07T15:03:35.497	-52.6863	8.85018	-58.3369	79.1035	-89271.1	-83075.2	-25712.4
2021-06-07T15:03:36.497	-52.6529	8.96308	-58.3271	79.0868	-89258.4	-83062.5	-25708.4
2021-06-07T15:03:37.497	-52.5324	9.18576	-58.3975	79.0841	-89245.7	-83049.7	-25704.4
2021-06-07T15:03:38.497	-52.4647	9.38424	-58.3978	79.0627	-89233	-83036.9	-25700.4
2021-06-07T15:03:39.497	-52.5972	9.30794	-58.2774	79.0529	-89220.3	-83024.1	-25696.4
2021-06-07T15:03:40.497	-52.6682	9.28626	-58.2373	79.068	-89207.6	-83011.3	-25692.3
2021-06-07T15:03:41.497	-52.5692	9.35393	-58.3375	79.084	-89194.9	-82998.6	-25688.3
2021-06-07T15:03:42.497	-52.5851	9.30657	-58.3575	79.1037	-89182.2	-82985.8	-25684.3
2021-06-07T15:03:43.497	-52.4722	9.14667	-58.4776	79.0988	-89169.5	-82973	-25680.3
2021-06-07T15:03:44.497	-52.2627	9.42945	-58.6583	79.1271	-89156.8	-82960.2	-25676.3
2021-06-07T15:03:45.497	-52.089	9.74876	-58.8289	79.1779	-89144.1	-82947.5	-25672.2
2021-06-07T15:03:46.497	-52.2937	9.67312	-58.7984	79.2808	-89131.4	-82934.7	-25668.2
2021-06-07T15:03:47.497	-52.4266	9.56061	-58.688	79.2732	-89118.7	-82921.9	-25664.2
2021-06-07T15:03:48.497	-52.6188	9.34331	-58.5674	79.2854	-89106	-82909.1	-25660.2
2021-06-07T15:03:49.497	-52.4232	9.6237	-58.608	79.2194	-89093.3	-82896.4	-25656.2
2021-06-07T15:03:50.497	-52.3589	9.80022	-58.5483	79.1543	-89080.6	-82883.6	-25652.1
2021-06-07T15:03:51.497	-52.4425	9.88404	-58.4082	79.1165	-89067.9	-82870.8	-25648.1
2021-06-07T15:03:52.497	-52.5277	9.82359	-58.3279	79.1063	-89055.2	-82858	-25644.1
2021-06-07T15:03:53.497	-52.5921	9.38557	-58.4075	79.1546	-89042.5	-82845.3	-25640.1
2021-06-07T15:03:54.497	-52.6307	9.0028	-58.4271	79.1503	-89029.8	-82832.5	-25636.1
2021-06-07T15:03:55.497	-52.6769	8.66174	-58.3668	79.0984	-89017	-82819.7	-25632
2021-06-07T15:03:56.497	-52.6916	8.42018	-58.3666	79.0821	-89004.3	-82806.9	-25628
2021-06-07T15:03:57.497	-52.6497	8.5637	-58.2368	78.9738	-88991.6	-82794.2	-25624
2021-06-07T15:03:58.497	-52.5984	8.84578	-58.1771	78.9266	-88978.9	-82781.4	-25620
2021-06-07T15:03:59.497	-52.5121	9.05535	-58.2674	78.9596	-88966.2	-82768.6	-25616
2021-06-07T15:04:0.497	-52.3882	9.44489	-58.358	78.9898	-88953.5	-82755.9	-25612
2021-06-07T15:04:1.497	-52.504	9.35685	-58.2777	78.9969	-88940.8	-82743.1	-25607.9
2021-06-07T15:04:2.497	-52.4899	8.92642	-58.3274	78.9744	-88928.1	-82730.3	-25603.9
2021-06-07T15:04:3.497	-52.5373	8.74338	-58.3472	   79	-88915.4	-82717.5	-25599.9
2021-06-07T15:04:4.497	-52.5218	8.75954	-58.3272	78.9768	-88902.7	-82704.8	-25595.9
2021-06-07T15:04:5.497	-52.4739	8.68112	-58.3273	78.9363	-88890	-82692	-25591.9
2021-06-07T15:04:6.497	-52.4163	8.77738	-58.3175	78.9014	-88877.3	-82679.2	-25587.8
2021-06-07T15:04:7.497	-52.3502	8.94005	-58.4777	78.9944	-88864.6	-82666.5	-25583.8
2021-06-07T15:04:8.497	-52.0705	8.77655	-58.7183	78.9696	-88851.9	-82653.7	-25579.8
2021-06-07T15:04:9.497	-51.8353	8.58299	-58.9187	78.9428	-88839.2	-82640.9	-25575.8
2021-06-07T15:04:10.497	-52.0173	9.21661	-58.6687	78.9478	-88826.5	-82628.1	-25571.8
2021-06-07T15:04:11.497	-52.0993	9.55258	-58.5587	78.9602	-88813.7	-82615.4	-25567.7
2021-06-07T15:04:12.497	-52.3436	9.68446	-58.3682	78.9968	-88801	-82602.6	-25563.7
2021-06-07T15:04:13.497	-52.5174	9.93791	-58.048	78.9076	-88788.3	-82589.8	-25559.7
2021-06-07T15:04:14.497	-52.2887	9.96653	-58.0585	78.7669	-88775.6	-82577.1	-25555.7
2021-06-07T15:04:15.497	-52.0543	9.62898	-58.2288	78.6954	-88762.9	-82564.3	-25551.7
2021-06-07T15:04:16.497	-51.5498	9.53094	-58.6399	78.6566	-88750.2	-82551.5	-25547.6
2021-06-07T15:04:17.497	-51.6631	9.80332	-58.5198	78.675	-88737.5	-82538.8	-25543.6
